DEPTH,RHOB,RHOB_2,DT,GR,PHIT,AI_obs,AI_obs_2,VP,VP_2,VS,LITHOLOGY,AI,SI,VPVS,PR,G_SAT,M_SAT,K_SAT,VP_gas,VS_gas,RHOB_gas,AI_gas,VPVS_gas,PR_gas,K_dry
31.24,2.0491,2.14133,159.00139,1.1225,0.3756,3904500.0,13250.508,1916.9595,2278.8694,1070.3083,1,3928.04176,2193.16876,1.79103,0.27353,2.34737,7.5299,4.40007,1372.2362,1168.7096,1.71857,2358.2864,1.17415,-0.82059,0.0
31.39,2.0491,2.14133,159.00139,1.1225,0.3756,3904559.8,14240.108,1916.9595,2278.8694,1070.3083,1,3928.04176,2193.16876,1.79103,0.27353,2.34737,7.5299,4.40007,1372.2362,1168.7096,1.71857,2358.2864,1.17415,-0.82059,0.0
31.54,2.0491,2.14133,159.00139,1.1225,0.3756,3904610.0,15229.6,1916.9595,2278.8694,1070.3083,1,3928.04176,2193.16876,1.79103,0.27353,2.34737,7.5299,4.40007,1372.2362,1168.7096,1.71857,2358.2864,1.17415,-0.82059,0.0
31.69,2.0491,2.14133,159.00139,1.1225,0.3755,3904670.0,16219.103,1916.9595,2278.8694,1070.3083,1,3928.04176,2193.16876,1.79103,0.27353,2.34737,7.5299,4.40007,1372.2069,1168.6797,1.71866,2358.357,1.17415,-0.82055,0.0
31.84,2.0491,2.14133,159.00139,1.1225,0.3755,3904720.0,17208.605,1916.9595,2278.8694,1070.3083,1,3928.04176,2193.16876,1.79103,0.27353,2.34737,7.5299,4.40007,1372.2069,1168.6797,1.71866,2358.357,1.17415,-0.82055,0.0
31.99,2.0491,2.14133,159.00139,1.1225,0.3755,3904780.0,18186.006,1916.9595,2278.8694,1070.3083,1,3928.04176,2193.16876,1.79103,0.27353,2.34737,7.5299,4.40007,1372.2069,1168.6797,1.71866,2358.357,1.17415,-0.82055,0.0
32.14,2.04919,2.14133,159.00139,1.1225,0.3755,3905000.0,18988.607,1916.9595,2278.8694,1070.3083,1,3928.21452,2193.26521,1.79103,0.27353,2.34747,7.53023,4.40027,1372.2,1168.6748,1.71875,2358.469,1.17415,-0.82055,0.0
32.29,2.0492,2.14133,159.00139,1.1225,0.3755,3905079.8,19791.2,1916.9595,2278.8694,1070.3083,1,3928.23371,2193.27593,1.79103,0.27353,2.34748,7.53027,4.40029,1372.1993,1168.6742,1.71876,2358.4814,1.17415,-0.82055,0.0
32.44,2.0492,2.14133,159.00139,1.1225,0.3755,3905130.0,20593.812,1916.9595,2278.8694,1070.3083,1,3928.23371,2193.27593,1.79103,0.27353,2.34748,7.53027,4.40029,1372.1993,1168.6742,1.71876,2358.4814,1.17415,-0.82055,0.0
32.59,2.0492,2.14133,159.00139,1.1225,0.3755,3905190.0,21396.404,1916.9595,2278.8694,1070.3083,1,3928.23371,2193.27593,1.79103,0.27353,2.34748,7.53027,4.40029,1372.1993,1168.6742,1.71876,2358.4814,1.17415,-0.82055,0.0
32.74,2.0492,2.14133,159.00139,1.1225,0.3755,3905240.0,22198.996,1916.9595,2278.8694,1070.3083,1,3928.23371,2193.27593,1.79103,0.27353,2.34748,7.53027,4.40029,1372.1993,1168.6742,1.71876,2358.4814,1.17415,-0.82055,0.0
32.89,2.0492,2.14133,159.00139,1.1225,0.3755,3905300.0,23001.605,1916.9595,2278.8694,1070.3083,1,3928.23371,2193.27593,1.79103,0.27353,2.34748,7.53027,4.40029,1372.1993,1168.6742,1.71876,2358.4814,1.17415,-0.82055,0.0
33.04,2.0492,2.14133,159.00139,1.1225,0.3755,3905350.0,23639.9,1916.9595,2278.8694,1070.3083,1,3928.23371,2193.27593,1.79103,0.27353,2.34748,7.53027,4.40029,1372.1993,1168.6742,1.71876,2358.4814,1.17415,-0.82055,0.0
33.19,2.04928,2.14133,159.00139,1.1225,0.3755,3905560.0,24208.707,1916.9595,2278.8694,1070.3083,1,3928.38682,2193.36142,1.79103,0.27353,2.34757,7.53056,4.40046,1372.1932,1168.6698,1.71884,2358.5808,1.17415,-0.82056,0.0
33.34,2.0493,2.14133,159.00139,1.1225,0.3755,3905650.0,24777.402,1916.9595,2278.8694,1070.3083,1,3928.42521,2193.38285,1.79103,0.27353,2.3476,7.53063,4.4005,1372.1919,1168.6687,1.71886,2358.6057,1.17415,-0.82056,0.0
33.49,2.0493,2.14133,159.00139,1.1225,0.3754,3905710.0,25346.197,1916.9595,2278.8694,1070.3083,1,3928.42521,2193.38285,1.79103,0.27353,2.3476,7.53063,4.4005,1372.1627,1168.6388,1.71895,2358.6763,1.17415,-0.82052,0.0
33.64,2.0493,2.14133,159.00139,1.1225,0.3754,3905760.2,25914.906,1916.9595,2278.8694,1070.3083,1,3928.42521,2193.38285,1.79103,0.27353,2.3476,7.53063,4.4005,1372.1627,1168.6388,1.71895,2358.6763,1.17415,-0.82052,0.0
33.79,2.0493,2.14133,159.00139,1.1225,0.3754,3905820.0,26483.6,1916.9595,2278.8694,1070.3083,1,3928.42521,2193.38285,1.79103,0.27353,2.3476,7.53063,4.4005,1372.1627,1168.6388,1.71895,2358.6763,1.17415,-0.82052,0.0
33.94,2.0493,2.14133,159.00139,1.1225,0.3754,3905870.0,26964.104,1916.9595,2278.8694,1070.3083,1,3928.42521,2193.38285,1.79103,0.27353,2.3476,7.53063,4.4005,1372.1627,1168.6388,1.71895,2358.6763,1.17415,-0.82052,0.0
34.09,2.0493,2.14133,159.00139,1.1225,0.3754,3905929.8,27273.402,1916.9595,2278.8694,1070.3083,1,3928.42521,2193.38285,1.79103,0.27353,2.3476,7.53063,4.4005,1372.1627,1168.6388,1.71895,2358.6763,1.17415,-0.82052,0.0
34.24,2.0493,2.14133,159.00139,1.1225,0.3754,3905980.0,27582.799,1916.9595,2278.8694,1070.3083,1,3928.42521,2193.38285,1.79103,0.27353,2.3476,7.53063,4.4005,1372.1627,1168.6388,1.71895,2358.6763,1.17415,-0.82052,0.0
34.39,2.04937,2.14133,159.00139,1.1225,0.3754,3906160.0,27892.104,1916.9595,2278.8694,1070.3083,1,3928.55958,2193.45788,1.79103,0.27353,2.34768,7.53089,4.40065,1372.1575,1168.635,1.71902,2358.7634,1.17415,-0.82052,0.0
34.54,2.0494,2.14133,159.00139,1.1225,0.3754,3906280.2,28201.4,1916.9595,2278.8694,1070.3083,1,3928.61717,2193.49003,1.79103,0.27353,2.34771,7.531,4.40072,1372.1552,1168.6333,1.71905,2358.8008,1.17415,-0.82053,0.0
34.69,2.0494,2.14133,159.00139,1.1225,0.3754,3906340.2,28510.701,1916.9595,2278.8694,1070.3083,1,3928.61717,2193.49003,1.79103,0.27353,2.34771,7.531,4.40072,1372.1552,1168.6333,1.71905,2358.8008,1.17415,-0.82053,0.0
34.84,2.0494,2.14133,159.00139,1.1225,0.3754,3906390.0,28819.998,1916.9595,2278.8694,1070.3083,1,3928.61717,2193.49003,1.79103,0.27353,2.34771,7.531,4.40072,1372.1552,1168.6333,1.71905,2358.8008,1.17415,-0.82053,0.0
34.99,2.0494,2.14133,159.00139,1.1225,0.3754,3906450.0,28873.197,1916.9595,2278.8694,1070.3083,1,3928.61717,2193.49003,1.79103,0.27353,2.34771,7.531,4.40072,1372.1552,1168.6333,1.71905,2358.8008,1.17415,-0.82053,0.0
35.14,2.0494,2.14133,159.00139,1.1225,0.3754,3906500.0,28920.6,1916.9595,2278.8694,1070.3083,1,3928.61717,2193.49003,1.79103,0.27353,2.34771,7.531,4.40072,1372.1552,1168.6333,1.71905,2358.8008,1.17415,-0.82053,0.0
35.29,2.0494,2.14133,159.00139,1.1225,0.3754,3906560.0,28968.0,1916.9595,2278.8694,1070.3083,1,3928.61717,2193.49003,1.79103,0.27353,2.34771,7.531,4.40072,1372.1552,1168.6333,1.71905,2358.8008,1.17415,-0.82053,0.0
35.44,2.04946,2.14133,159.00139,1.1225,0.3753,3906720.0,29015.4,1916.9595,2278.8694,1070.3083,1,3928.73188,2193.55408,1.79103,0.27353,2.34778,7.53122,4.40085,1372.1215,1168.6001,1.7192,2358.9458,1.17416,-0.82049,0.0
35.59,2.0495,2.14133,159.00139,1.1225,0.3753,3906860.2,29062.803,1916.9595,2278.8694,1070.3083,1,3928.80867,2193.59695,1.79103,0.27353,2.34783,7.53137,4.40093,1372.1185,1168.598,1.71924,2358.9956,1.17416,-0.82049,0.0
35.74,2.0495,2.14133,159.00139,1.1225,0.3753,3906910.0,29110.201,1916.9595,2278.8694,1070.3083,1,3928.80867,2193.59695,1.79103,0.27353,2.34783,7.53137,4.40093,1372.1185,1168.598,1.71924,2358.9956,1.17416,-0.82049,0.0
35.89,2.0495,2.14133,159.00139,1.1225,0.3753,3906970.0,29008.5,1916.9595,2278.8694,1070.3083,1,3928.80867,2193.59695,1.79103,0.27353,2.34783,7.53137,4.40093,1372.1185,1168.598,1.71924,2358.9956,1.17416,-0.82049,0.0
36.04,2.0495,2.14133,159.00139,1.1225,0.3753,3907020.0,28813.6,1916.9595,2278.8694,1070.3083,1,3928.80867,2193.59695,1.79103,0.27353,2.34783,7.53137,4.40093,1372.1185,1168.598,1.71924,2358.9956,1.17416,-0.82049,0.0
36.19,2.0495,2.14133,159.00139,1.1225,0.3753,3907080.0,28618.799,1916.9595,2278.8694,1070.3083,1,3928.80867,2193.59695,1.79103,0.27353,2.34783,7.53137,4.40093,1372.1185,1168.598,1.71924,2358.9956,1.17416,-0.82049,0.0
36.34,2.0495,2.14133,159.00139,1.1225,0.3753,3907130.2,28423.898,1916.9595,2278.8694,1070.3083,1,3928.80867,2193.59695,1.79103,0.27353,2.34783,7.53137,4.40093,1372.1185,1168.598,1.71924,2358.9956,1.17416,-0.82049,0.0
36.49,2.0495,2.14133,159.00139,1.1225,0.3753,3907190.2,28229.002,1916.9595,2278.8694,1070.3083,1,3928.80867,2193.59695,1.79103,0.27353,2.34783,7.53137,4.40093,1372.1185,1168.598,1.71924,2358.9956,1.17416,-0.82049,0.0
36.64,2.04954,2.14133,159.00139,1.1225,0.3753,3907320.0,28034.197,1916.9595,2278.8694,1070.3083,1,3928.88545,2193.63982,1.79103,0.27353,2.34787,7.53151,4.40102,1372.1155,1168.5958,1.71928,2359.0452,1.17416,-0.8205,0.0
36.79,2.0496,2.14133,159.00139,1.1225,0.3753,3907490.0,27787.8,1916.9595,2278.8694,1070.3083,1,3929.00017,2193.70387,1.79103,0.27353,2.34794,7.53173,4.40115,1372.1111,1168.5925,1.71934,2359.1196,1.17416,-0.8205,0.0
36.94,2.0496,2.14133,159.00139,1.1225,0.3753,3907540.0,27389.494,1916.9595,2278.8694,1070.3083,1,3929.00017,2193.70387,1.79103,0.27353,2.34794,7.53173,4.40115,1372.1111,1168.5925,1.71934,2359.1196,1.17416,-0.8205,0.0
37.09,2.0496,2.14133,159.00139,1.1225,0.3753,3907600.0,26991.1,1916.9595,2278.8694,1070.3083,1,3929.00017,2193.70387,1.79103,0.27353,2.34794,7.53173,4.40115,1372.1111,1168.5925,1.71934,2359.1196,1.17416,-0.8205,0.0
37.24,2.0496,2.14133,159.00139,1.1225,0.3753,3907649.8,26592.701,1916.9595,2278.8694,1070.3083,1,3929.00017,2193.70387,1.79103,0.27353,2.34794,7.53173,4.40115,1372.1111,1168.5925,1.71934,2359.1196,1.17416,-0.8205,0.0
37.39,2.0496,2.14133,159.00139,1.1225,0.3752,3907710.2,26194.396,1916.9595,2278.8694,1070.3083,1,3929.00017,2193.70387,1.79103,0.27353,2.34794,7.53173,4.40115,1372.0819,1168.5626,1.71942,2359.1904,1.17416,-0.82046,0.0
37.54,2.0496,2.14133,159.00139,1.1225,0.3752,3907760.0,25795.998,1916.9595,2278.8694,1070.3083,1,3929.00017,2193.70387,1.79103,0.27353,2.34794,7.53173,4.40115,1372.0819,1168.5626,1.71942,2359.1904,1.17416,-0.82046,0.0
37.69,2.04963,2.14133,159.00139,1.1225,0.3752,3907880.0,25397.691,1916.9595,2278.8694,1070.3083,1,3929.05775,2193.73602,1.79103,0.27353,2.34797,7.53184,4.40121,1372.0795,1168.5609,1.71945,2359.2275,1.17416,-0.82046,0.0
37.84,2.0497,2.14133,159.00139,1.1225,0.3752,3908060.0,24864.998,1916.9595,2278.8694,1070.3083,1,3929.19212,2193.81105,1.79103,0.27353,2.34805,7.5321,4.40136,1372.0743,1168.5571,1.71952,2359.3147,1.17416,-0.82047,0.0
37.99,2.0497,2.14133,159.00139,1.1225,0.3752,3908120.0,24315.8,1916.9595,2278.8694,1070.3083,1,3929.19212,2193.81105,1.79103,0.27353,2.34805,7.5321,4.40136,1372.0743,1168.5571,1.71952,2359.3147,1.17416,-0.82047,0.0
38.14,2.0497,2.14133,159.00139,1.1225,0.3752,3908170.0,23766.695,1916.9595,2278.8694,1070.3083,1,3929.19212,2193.81105,1.79103,0.27353,2.34805,7.5321,4.40136,1372.0743,1168.5571,1.71952,2359.3147,1.17416,-0.82047,0.0
38.29,2.0497,2.14133,159.00139,1.1225,0.3752,3908229.8,23217.6,1916.9595,2278.8694,1070.3083,1,3929.19212,2193.81105,1.79103,0.27353,2.34805,7.5321,4.40136,1372.0743,1168.5571,1.71952,2359.3147,1.17416,-0.82047,0.0
38.44,2.0497,2.14133,159.00139,1.1225,0.3752,3908280.0,22668.393,1916.9595,2278.8694,1070.3083,1,3929.19212,2193.81105,1.79103,0.27353,2.34805,7.5321,4.40136,1372.0743,1168.5571,1.71952,2359.3147,1.17416,-0.82047,0.0
38.59,2.0497,2.14133,159.00139,1.1225,0.3752,3908340.0,22119.297,1916.9595,2278.8694,1070.3083,1,3929.19212,2193.81105,1.79103,0.27353,2.34805,7.5321,4.40136,1372.0743,1168.5571,1.71952,2359.3147,1.17416,-0.82047,0.0
38.74,2.0497,2.14133,159.00139,1.1225,0.3752,3908390.0,21522.404,1916.9595,2278.8694,1070.3083,1,3929.19212,2193.81105,1.79103,0.27353,2.34805,7.5321,4.40136,1372.0743,1168.5571,1.71952,2359.3147,1.17416,-0.82047,0.0
38.89,2.04972,2.14133,159.00139,1.1225,0.3752,3908480.0,20882.994,1916.9595,2278.8694,1070.3083,1,3929.23051,2193.83248,1.79103,0.27353,2.34808,7.53218,4.40141,1372.0728,1168.556,1.71954,2359.3396,1.17416,-0.82047,0.0
39.04,2.0498,2.14133,159.00139,1.1225,0.3752,3908690.0,20243.5,1916.9595,2278.8694,1070.3083,1,3929.38362,2193.91797,1.79103,0.27353,2.34817,7.53247,4.40158,1372.0668,1168.5516,1.71962,2359.439,1.17416,-0.82047,0.0
39.19,2.0498,2.14133,159.00139,1.1225,0.3751,3908750.0,19604.09,1916.9595,2278.8694,1070.3083,1,3929.38362,2193.91797,1.79103,0.27353,2.34817,7.53247,4.40158,1372.0377,1168.5217,1.71971,2359.5095,1.17417,-0.82043,0.0
39.34,2.0498,2.14133,159.00139,1.1225,0.3751,3908800.0,18964.596,1916.9595,2278.8694,1070.3083,1,3929.38362,2193.91797,1.79103,0.27353,2.34817,7.53247,4.40158,1372.0377,1168.5217,1.71971,2359.5095,1.17417,-0.82043,0.0
39.49,2.0498,2.14133,159.00139,1.1225,0.3751,3908860.0,18325.104,1916.9595,2278.8694,1070.3083,1,3929.38362,2193.91797,1.79103,0.27353,2.34817,7.53247,4.40158,1372.0377,1168.5217,1.71971,2359.5095,1.17417,-0.82043,0.0
39.64,2.0498,2.14133,159.00139,1.1225,0.3751,3908920.0,17680.895,1916.9595,2278.8694,1070.3083,1,3929.38362,2193.91797,1.79103,0.27353,2.34817,7.53247,4.40158,1372.0377,1168.5217,1.71971,2359.5095,1.17417,-0.82043,0.0
39.79,2.0498,2.14133,159.00139,1.1225,0.3751,3908970.0,17012.7,1916.9595,2278.8694,1070.3083,1,3929.38362,2193.91797,1.79103,0.27353,2.34817,7.53247,4.40158,1372.0377,1168.5217,1.71971,2359.5095,1.17417,-0.82043,0.0
39.94,2.0498,2.14133,159.00139,1.1225,0.3751,3909020.0,16344.391,1916.9595,2278.8694,1070.3083,1,3929.38362,2193.91797,1.79103,0.27353,2.34817,7.53247,4.40158,1372.0377,1168.5217,1.71971,2359.5095,1.17417,-0.82043,0.0
40.09,2.04981,2.14133,159.00139,1.1225,0.3751,3909090.0,15676.197,1916.9595,2278.8694,1070.3083,1,3929.40327,2193.92894,1.79103,0.27353,2.34818,7.53251,4.4016,1372.0367,1168.5212,1.71972,2359.5222,1.17417,-0.82043,0.0
40.24,2.0499,2.14133,159.00139,1.1225,0.3751,3909330.0,15007.902,1916.9595,2278.8694,1070.3083,1,3929.57558,2194.02514,1.79103,0.27353,2.34828,7.53284,4.40179,1372.03,1168.5162,1.71981,2359.634,1.17416,-0.82044,0.0
40.39,2.0499,2.14133,159.00139,1.1225,0.3751,3909380.0,14339.593,1916.9595,2278.8694,1070.3083,1,3929.57558,2194.02514,1.79103,0.27353,2.34828,7.53284,4.40179,1372.03,1168.5162,1.71981,2359.634,1.17416,-0.82044,0.0
40.54,2.0499,2.14133,159.00139,1.1225,0.3751,3909440.0,13671.401,1916.9595,2278.8694,1070.3083,1,3929.57558,2194.02514,1.79103,0.27353,2.34828,7.53284,4.40179,1372.03,1168.5162,1.71981,2359.634,1.17416,-0.82044,0.0
40.69,2.0499,2.14133,159.00139,1.1225,0.3751,3909490.0,13025.089,1916.9595,2278.8694,1070.3083,1,3929.57558,2194.02514,1.79103,0.27353,2.34828,7.53284,4.40179,1372.03,1168.5162,1.71981,2359.634,1.17416,-0.82044,0.0
40.84,2.0499,2.14133,159.00139,1.1225,0.3751,3909550.0,12384.197,1916.9595,2278.8694,1070.3083,1,3929.57558,2194.02514,1.79103,0.27353,2.34828,7.53284,4.40179,1372.03,1168.5162,1.71981,2359.634,1.17416,-0.82044,0.0
40.99,2.0499,2.14133,159.00139,1.1225,0.375,3909600.0,11743.202,1916.9595,2278.8694,1070.3083,1,3929.57558,2194.02514,1.79103,0.27353,2.34828,7.53284,4.40179,1372.0011,1168.4863,1.7199,2359.7046,1.17417,-0.8204,0.0
41.14,2.0499,2.14133,159.00139,1.1225,0.375,3909659.8,11102.292,1916.9595,2278.8694,1070.3083,1,3929.57558,2194.02514,1.79103,0.27353,2.34828,7.53284,4.40179,1372.0011,1168.4863,1.7199,2359.7046,1.17417,-0.8204,0.0
41.29,2.04999,2.14133,159.00139,1.1225,0.375,3909890.0,10461.3,1916.9595,2278.8694,1070.3083,1,3929.74788,2194.12135,1.79103,0.27353,2.34839,7.53317,4.40199,1371.9943,1168.4814,1.71999,2359.8164,1.17417,-0.8204,0.0
41.44,2.05,2.14133,159.00139,1.1225,0.375,3909960.0,9820.4,1916.9595,2278.8694,1070.3083,1,3929.76708,2194.13207,1.79103,0.27353,2.3484,7.5332,4.40201,1371.9937,1168.481,1.72,2359.8289,1.17417,-0.8204,0.0
41.59,2.05,2.14133,159.00139,1.1225,0.375,3910010.2,9211.547,1916.9595,2278.8694,1070.3083,1,3929.76708,2194.13207,1.79103,0.27353,2.3484,7.5332,4.40201,1371.9937,1168.481,1.72,2359.8289,1.17417,-0.8204,0.0
41.74,2.05,2.14133,159.00139,1.1225,0.375,3910070.0,8643.353,1916.9595,2278.8694,1070.3083,1,3929.76708,2194.13207,1.79103,0.27353,2.3484,7.5332,4.40201,1371.9937,1168.481,1.72,2359.8289,1.17417,-0.8204,0.0
41.89,2.05,2.14133,159.00139,1.1225,0.375,3910120.0,8075.1445,1916.9595,2278.8694,1070.3083,1,3929.76708,2194.13207,1.79103,0.27353,2.3484,7.5332,4.40201,1371.9937,1168.481,1.72,2359.8289,1.17417,-0.8204,0.0
42.04,2.05,2.14133,159.00139,1.1225,0.375,3910180.0,7506.95,1916.9595,2278.8694,1070.3083,1,3929.76708,2194.13207,1.79103,0.27353,2.3484,7.5332,4.40201,1371.9937,1168.481,1.72,2359.8289,1.17417,-0.8204,0.0
42.19,2.05,2.14133,159.00139,1.1225,0.375,3910230.0,6938.741,1916.9595,2278.8694,1070.3083,1,3929.76708,2194.13207,1.79103,0.27353,2.3484,7.5332,4.40201,1371.9937,1168.481,1.72,2359.8289,1.17417,-0.8204,0.0
42.34,2.05,2.14133,159.00139,1.1225,0.375,3910290.0,6370.5464,1916.9595,2278.8694,1070.3083,1,3929.76708,2194.13207,1.79103,0.27353,2.3484,7.5332,4.40201,1371.9937,1168.481,1.72,2359.8289,1.17417,-0.8204,0.0
42.49,2.05008,2.14133,159.00139,1.1225,0.375,3910500.0,5810.5127,1916.9595,2278.8694,1070.3083,1,3929.92064,2194.21781,1.79103,0.27353,2.34849,7.5335,4.40218,1371.9875,1168.4766,1.72008,2359.9285,1.17417,-0.82041,0.0
42.64,2.0501,2.14133,159.00139,1.1225,0.375,3910590.2,5346.025,1916.9595,2278.8694,1070.3083,1,3929.95903,2194.23924,1.79103,0.27353,2.34851,7.53357,4.40222,1371.986,1168.4755,1.7201,2359.9534,1.17417,-0.82041,0.0
42.79,2.0501,2.14133,159.00139,1.1225,0.3749,3910640.0,4881.54,1916.9595,2278.8694,1070.3083,1,3929.95903,2194.23924,1.79103,0.27353,2.34851,7.53357,4.40222,1371.9569,1168.4456,1.72019,2360.024,1.17417,-0.82037,0.0
42.94,2.0501,2.14133,159.00139,1.1225,0.3749,3910700.0,4417.0625,1916.9595,2278.8694,1070.3083,1,3929.95903,2194.23924,1.79103,0.27353,2.34851,7.53357,4.40222,1371.9569,1168.4456,1.72019,2360.024,1.17417,-0.82037,0.0
43.09,2.0501,2.14133,159.00139,1.1225,0.3749,3910750.0,3952.5776,1916.9595,2278.8694,1070.3083,1,3929.95903,2194.23924,1.79103,0.27353,2.34851,7.53357,4.40222,1371.9569,1168.4456,1.72019,2360.024,1.17417,-0.82037,0.0
43.24,2.0501,2.14133,159.00139,1.1225,0.3749,3910810.0,3488.0925,1916.9595,2278.8694,1070.3083,1,3929.95903,2194.23924,1.79103,0.27353,2.34851,7.53357,4.40222,1371.9569,1168.4456,1.72019,2360.024,1.17417,-0.82037,0.0
43.39,2.0501,2.14133,159.00139,1.1225,0.3749,3910860.2,3023.6162,1916.9595,2278.8694,1070.3083,1,3929.95903,2194.23924,1.79103,0.27353,2.34851,7.53357,4.40222,1371.9569,1168.4456,1.72019,2360.024,1.17417,-0.82037,0.0
43.54,2.05017,2.14133,159.00139,1.1225,0.3749,3911049.8,2644.02,1916.9595,2278.8694,1070.3083,1,3930.09295,2194.31401,1.79103,0.27353,2.34859,7.53383,4.40237,1371.9517,1168.4418,1.72026,2360.1108,1.17417,-0.82038,0.0
43.69,2.0502,2.14133,159.00139,1.1225,0.3749,3911160.0,2298.0247,1916.9595,2278.8694,1070.3083,1,3930.15053,2194.34616,1.79103,0.27353,2.34863,7.53394,4.40244,1371.9495,1168.4401,1.72029,2360.148,1.17417,-0.82038,0.0
43.84,2.0502,2.14133,159.00139,1.1225,0.3749,3911220.0,1952.0283,1916.9595,2278.8694,1070.3083,1,3930.15053,2194.34616,1.79103,0.27353,2.34863,7.53394,4.40244,1371.9495,1168.4401,1.72029,2360.148,1.17417,-0.82038,0.0
43.99,2.0502,2.14133,159.00139,1.1225,0.3749,3911280.0,1606.0417,1916.9595,2278.8694,1070.3083,1,3930.15053,2194.34616,1.79103,0.27353,2.34863,7.53394,4.40244,1371.9495,1168.4401,1.72029,2360.148,1.17417,-0.82038,0.0
44.14,2.0502,2.14133,159.00139,1.1225,0.3749,3911330.0,1260.0465,1916.9595,2278.8694,1070.3083,1,3930.15053,2194.34616,1.79103,0.27353,2.34863,7.53394,4.40244,1371.9495,1168.4401,1.72029,2360.148,1.17417,-0.82038,0.0
44.29,2.0502,2.14133,159.00139,1.1225,0.3749,3911379.8,914.054,1916.9595,2278.8694,1070.3083,1,3930.15053,2194.34616,1.79103,0.27353,2.34863,7.53394,4.40244,1371.9495,1168.4401,1.72029,2360.148,1.17417,-0.82038,0.0
44.44,2.0502,2.14133,159.00139,1.1225,0.3749,3911440.2,609.6005,1916.9595,2278.8694,1070.3083,1,3930.15053,2194.34616,1.79103,0.27353,2.34863,7.53394,4.40244,1371.9495,1168.4401,1.72029,2360.148,1.17417,-0.82038,0.0
